Puzzle,Solution
4003004204000034,4213134234212134
0001013200032004,3241413214232314
0000104201044030,2413134231244231
0001203010400310,3421213412434312
0010000440210203,3412213443211243
2041002010300004,2341412314323214
0400200001024230,1423231431424231
0400300020104120,1432324123144123
3020010412000002,3421213412434312
0100003103402400,3124423113422413
4300103404000002,4321123424133142
2310400000201003,2314413234211243
0002210040001203,3412213443211243
0234300020000310,1234342121434312
0002203010204003,3142243113244213
0304200040300240,1324241341323241
0310410002010002,2314412332411432
0031000210204003,2431314213244213
3000403110200300,3142423114232314
1000021301020030,1324421331422431
0000301220044001,1243341221344321
3140041003000001,3142241313244231
1020420004000043,1324423134122143
0400123040100100,3421123443122143
1000302101404000,1234342121434312
0043002030002104,1243432134122134
0010200002033021,4312213412433421
0200400023401002,3214412323411432
2430000200131000,2431314242131324
0001200043100034,3421214343121234
0102201400001400,4132231432411423
0003010040301320,2413314242311324
2040030000023210,2143432114323214
3000401010022040,3124421314322341
0300400104122000,1324423134122143
3402020400000140,3412123443212143
1002040131040000,1342243131244213
0032000114000204,4132234114233214
0310000402401020,4312213432411423
0043041000200130,1243341243212134
4120230004000010,4123234114323214
0002014002304020,3412214312344321
0031030230004010,2431134231244213
2010000014033200,2314413214233241
0024000332004002,1324241332414132
1200401000200043,1234431234212143
0002230002103004,1432234142133124
2010002302000140,2314142342313142
0204041001230000,1234341241232341
0401200000021204,3421214343121234
0004300203012040,1234341243212143
0043001004003120,1243431224313124
0000204140320010,1423234141323214
0214100000032040,3214143241232341
0130201010000401,4132231412433421
3014000040202003,3214143243212143
4010010023001002,4213312423411432
1032204000003020,1432234142133124
3410004000000134,3412124343212134
1420000401002300,1423321441322341
0010310000402401,4213312413422431
2403100000003120,2413134242313124
0001123030000403,4321123431422413
0043002030102004,1243432134122134
0301410200000210,2341413214233214
0103340040020004,2143342143121234
2000430100100032,2143432132141432
0413002400301000,2413312442311342
0020300010400431,4123321413422431
0340013002101000,2341413232141423
0104400234001000,2134431234211243
0020013403000013,3421213413424213
4030100001003012,4231132421433412
0413300200300004,2413314242311324
0040000303201204,3142241343211234
0002020421030400,4312123421433421
0301020000430410,4321123421433412
0041413020030000,3241413224131324
0401300400100203,2431312443121243
3042000100004203,3142243113244213
0400100300340310,3421124321344312
2004401030400003,2134431232411423
3240400300320000,3241412314322314
0301000030144003,2341143232144123
4210000200011300,4213314224311324
0000003104122100,1324423134122143
1004300221000001,1234341221434321
3000200440100203,3421213443121243
2301000000101402,2341412332141432
1200040000434002,1234342121434312
2430000003024200,2431312413424213
0000200314023004,4321214314323214
4030030004022100,4231132434122143
2004140002000042,2314142342313142
0200400100133002,1234432124133142
0012100403400100,3412123423414123
2000032010430010,2134432112433412
0302240102000004,1342243142133124
0200102020300310,3241142321344312
3100000340301004,3142241342311324
0000103430210100,4312123434212143
0310000001404230,2314142331424231
4201004023000400,4231314223141423
2034002010004002,2134342112434312
0400000132040120,1432234132144123
3020000400120240,3421213443121243
4002103000030420,4312123421433421
0142200300240000,3142241313244231
0104030230401000,2134431232411423
2400130040003010,2431134241233214
4300200000210043,4312213434211243
0010100430020201,2413132431424231
2004000040121040,2134342143121243
0423000003400032,1423321423414132
2030132000420000,2431132431424213
0300403104030002,1324423124133142
3000200340100034,3421214343121234
2001012304100000,2341412334121234
0004201313400000,3124241313424231
0041000034020230,2341412334121234
0402001002014003,1432231432414123
3210400004010002,3214412324311342
0004021003420030,3124421313422431
0040140230040200,2341143231244213
3004003201202000,3214143241232341
2140400230010000,2143431234211234
0304000102000142,1324243142133142
0321010404001000,4321213434121243
0100003143100040,3124243143121243
3100020300240400,3142421313242431
0402024001340000,3412124321344321
0430002003100203,2431312443121243
3240040020000130,3241142323144132
0200031024300004,1243431224313124
0004102002310100,2314142342313142
0021200000130340,3421213442131342
0040001242001300,2143341242311324
0103300420010040,4123321424311342
0004001301402400,1324421331422431
1000034001323000,1423234141323214
0430321001200000,1432321441232341
0000401304000124,1342421324313124
0000020134100140,1324423134122143
0130020010000413,4132324113242413
0314003010030020,2314413212433421
0003004020300124,4213134224313124
2300102000414000,2314142332414132
1000004031000213,1432234131244213
4010002020401400,4213312423411432
0103031004200004,2143431234211234
2014043000033000,2314143241233241
0030000130204013,1432234131244213
0002230030401020,4132231432411423
0040243100000103,1342243132144123
0034030000233040,2134431214233241
1300200030400201,1324241331424231
3400003401000340,3412123441232341
0301200000300412,4321214312343412
4020300403010002,4123321423411432
0300200010403012,4321213412433412
0021000020343400,4321124321343412
0432200000203010,1432234141233214
2000004240200034,2413314243211234
0000421000010142,1324421324313142
0040140020304002,3241142321344312
3100420010000041,3124421314322341
0004003020011403,3214413223411423
0300420120000012,1324423121433412
0004240100004302,3124243112434312
0040100200033024,2341143242133124
0103400000021034,2143432134121234
1340000000244003,1342243131244213
0200100024010120,4213134224313124
0400032040020240,2413132441323241
4020020400001302,4123321424311342
0123000003100032,4123324123141432
0200043200040120,3241143223144123
0200004200311300,4213314224311324
0420300100140030,1423324123144132
0400104242100000,2431134242133124
3040013004100004,3241413224131324
0020004102000132,1423234132144132
2130032000430000,2134432112433412
0430030100000124,1432234142133124
0300200030101034,4321214334121234
3042400000041003,3142423123141423
0001302410004300,2431312412434312
0300241000003104,1342241342313124
3010040003200103,3214143243212143
0402013000404001,3412213412434321
4030100200200403,4231134231242413
3001403004000024,3241413224131324
2004032100100003,2134432134121243
2410000430000201,2413132431424231
0013004024010100,4213134224313124
0000103030244010,2341143231244213
1403000003104002,1423324123144132
0000030102140120,1432234132144123
0023004001004310,1423324121344312
0003231001000041,1423231441323241
0240400013240000,3241413213242413
0000403220100420,3241413223141423
0103430010000420,2143431212343421
0200102420100002,4231132424133142
0042000043201004,3142241343211234
2030010442100000,2431312442131342
4230030000130040,4231132424133142
0031104020003100,4231134224133124
2010002430400001,2413132431424231
2304000010203200,2314413214233241
0324403004000002,1324423124133142
0410030200003024,2413134242313124
0340102340000200,2341142341323214
4300000401430002,4321123421433412
3040000200140103,3241143223144123
2001043031004000,2341143231244213
0004200301400201,1324241331424231
0032030040030201,1432231441233241
0304402000011030,2314412332411432
0000041000023241,1324241341323241
0000142000320210,2341142341323214
1400030440200001,1432231441233241
0100300140030302,2134342142131342
2000013200003240,2314413214233241
0230301041200000,1234341241232341
2040412010040000,2341412312343412
1002420000100120,1342423124133124
1030030020030402,1234432121433412
3204403203000000,3214413223411423
2034300000004302,2134342112434312
0204300003102100,1234342143122143
2013300000204001,2413314213244231
0310200400400403,4312213432411423
0400021420010002,1423321423414132
0410023020000103,3412123423414123
3002000001034021,3412123421434321
4210000004011020,4213314224311324
0010030432004002,2413132432414132
4021000410403000,4321213412433412
0214000200404003,3214143223414123
0000213042101000,3421213442131342
0000001240301024,2143341242311324
0000123020400310,3421123421434312
4002004132000400,4132234132141423
3004043001002040,3214143241232341
0004001243200200,2134341243211243
2001103000240003,2341143231244213
3002003041000041,3412123441232341
0102030000030241,4132231414233241
4200000210200410,4231314213242413
1040420100002003,1342423131242413
0004302003001203,2134342143121243
0001104320003010,4321124321343412
0230400120030400,1234432121433412
4310000320000120,4312124324313124
2100001002310300,2143341242311324
0000231000403420,4132231412433421
0230100200003104,4231134224133124
0203300200010304,4213314224311324
0230130000040013,4231134231242413
0320041301003000,1324241341323241
2301000001230004,2341143241233214
0043000103004102,1243342123144132
4200130004030002,4231132424133142
3000200102404010,3124243112434312
2030001000400423,2134431232411423
1320403030000010,1324423131422413
0042040340010300,3142241342311324
0000004312004310,3421214312344312
3014003040200100,3214143243212143
0340143000004010,2341143231244213
0200300021030310,1234342121434312
0310004320040400,4312124321343421
4001200310003004,4321214314323214
0402010013200030,3412214313244231
1004402100000403,1234432131422413
0000300112040310,2143342112344312
0300204000201230,4312214334211234
2130302000031000,2134342142131342
0300213002010003,4312213432411423
0403021003000032,1423321423414132
4000010304010230,4312214334211234
0201130000403010,4231132421433412
3210000304000041,3214412314322341
1002004140030100,1432234142133124
0402030030410003,1432231432414123
0034300012030002,2134342112434312
